.	PUNCT	.	punc	_	_	_	_	_	_

ദക്ഷിണിന്റെ	NOUN	ദക്ഷിണ്	n	m	sg	3	d	ടെ	inRe
നേട്ടങ്ങളുടെ	NOUN	നേട്ട	n	n	pl	3	d	കള്ഉടെ	kaLuTe
വില	NOUN	വില	n	n	sg	3	d	_	_
അറിയണം	VERB	അറിയ്	v	_	_	_	_	അണം	aNam
എങ്കില്‍	SCONJ	എങ്കില്‍	avy	_	_	_	_	_	_
അദ്ദേഹം	PRON	അദ്ദേഹം	pn	m	sg	3	d	_	_
പിറന്ന്	VERB	പിറക്ക്	v	_	_	_	_	ന്ന്	nnu
വീണ	VERB	വീഴ്	v	_	_	_	_	ണ	Na
ഛാരാ	NOUN	ഛാരാ	n	n	sg	3	d	_	_
സമുദായത്തെ	NOUN	സമുദായ	n	n	sg	3	d	എ	tte
കുറിച്ച്	ADP	കുറിച്ച്	psp	_	_	_	_	_	_
മനസ്സിലാക്കണം	VERB	മനസ്സിലാക്	v	_	_	_	_	അണം	anam
.	PUNCT	.	punc	_	_	_	_	_	_

മലേറിയയുടെ	NOUN	മലേറിയ	n	n	sg	3	d	ഉടെ	yuTe
വ്യാപനത്തിനു	NOUN	വ്യാപന	n	n	sg	3	d	ഉ്	ttinu
കാരണം	NOUN	കാരണം	n	n	sg	3	d	_	_
ആകുന്ന	VERB	ആക്	v	_	_	_	_	ഉന്ന	unna
കൊതുകുകള്‍	NOUN	കൊതുക്	n	n	sg	3	d	കള്‍	kaL
ശുദ്ധജലശേഖരം	NOUN	ശുദ്ധജലശേഖരം	n	n	sg	3	d	_	_
ആണ്	VERB	ആണ്	v	_	_	_	_	_	_
മുട്ട	NOUN	മുട്ട	n	n	sg	3	d	_	_
ഇടാന്‍	VERB	ഇടാന്‍	v	_	_	_	_	_	An
തെരഞ്ഞെടുക്കുക	VERB	തെരഞ്ഞെടുക്ക്	v	_	_	_	_	_	uka
.	PUNCT	.	punc	_	_	_	_	_	_

മാലാഖ	NOUN	മാലാഖ	n	n	sg	3	d	_	_
ഇടപെടുന്നു	VERB	ഇടപ്പെട്	v	_	_	_	_	ഉന്നു	unnu
.	PUNCT	.	punc	_	_	_	_	_	_

തോറ്റത്തിന്	NOUN	തോറ്റം	n	n	sg	3	d	ഉ്	ttinu
മുഖത്ത്	NOUN	മുഖ	n	n	sg	3	d	ത്ത്	tt
ചായം	NOUN	ചായം	n	n	sg	3	d	_	_
തേയ്ക്കില്ല	VERB	തേയ്ക്	v	_	_	_	_	ഇല്ല	illa
.	PUNCT	.	punc	_	_	_	_	_	_

പൂക്കള്‍	NOUN	പൂ	n	n	pl	3	d	കള്‍	kaL
എന്ന്	SCONJ	എന്ന്	avy	_	_	_	_	_	_
ആണ്	VERB	എന്നാണു്	v	_	_	_	_	_	_
അറിയപ്പെടുന്നത്	VERB	അറിയപ്പെട്	v	_	_	_	_	ഉന്ന	unnatu
എങ്കിലും	SCONJ	എങ്കിലും	avy	_	_	_	_	_	_
ഇവയുടെ	PRON	ഇവ	pn	any	sg	3	d	ഉടെ	yuTe
ഇലകള്ക്ക്	NOUN	ഇലകള്ക്ക്	_	_	_	_	_	_	_
ആണ്	VERB	ആണ്	v	_	_	_	_	_	_
പ്രാധാന്യം	NOUN	പ്രാധാന്യം	n	n	sg	3	d	_	_
।	PUNCT	।	punc	_	_	_	_	_	_

എന്നാല്‍	SCONJ	എന്നാല്‍	avy	_	_	_	_	_	_
അത്	PRON	അത്	pn	n	sg	3	d	_	_
നിയന്ത്രണാതീതം	NOUN	നിയന്ത്രണാതീതം	n	n	sg	3	d	_	_
ആയാല്‍	VERB	ആ	v	_	_	_	_	ഇല്‍	yAl
സാമ്പത്തികതാളം	NOUN	സാമ്പത്തികതാളം	n	m	sg	3	d	_	_
തെറ്റും	VERB	തെറ്റ	v	_	_	_	_	_	um
.	PUNCT	.	punc	_	_	_	_	_	_

ഇതിന്	PRON	ഇത്	pn	n	sg	3	d	ഉ്	inu
പീച്ചി	NOUN	പീച്ചി	n	n	sg	3	d	_	_
വനഗവേഷണ	NOUN	വനഗവേഷണ	n	n	sg	3	d	_	_
കേന്ദ്രത്തിലെ	NOUN	കേന്ദ്ര	n	n	sg	3	d	ഇല്‍	ttile
ശാസ്ത്രജ്ഞന്‍	NOUN	ശാസ്ത്രജ്ഞന്‍	n	n	sg	3	d	_	_
ഡോ.	NOUN	ഡോ	n	n	sg	3	d	_	_
എന്‍	NOUN	ശാസ്ത്രജ്ഞന്‍	n	n	sg	3	d	_	il
ശശിധരന്റെ	NOUN	ശാസ്ത്രജ്ഞന്‍	n	n	sg	3	d	_	il
സഹായം	NOUN	സഹായം	n	n	sg	3	d	_	il
ലഭിച്ചിരുന്നു	VERB	ലഭി	v	_	_	_	_	ച്ചിഇരിഉന്നു	ccirunnu
.	PUNCT	.	punc	_	_	_	_	_	_

അവള്‍ക്ക്	PRON	അവള്‍	pn	f	sg	3	d	ക്ക്	kk
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
എങ്കില്‍	SCONJ	എങ്കില്	avy	_	_	_	_	_	_
ഡെലിവറി	NOUN	ഡെലിവറി	n	n	sg	3	d	_	_
ടൈം	NOUN	ടൈം	n	n	sg	3	d	_	_
കൂടി	ADP	കൂടി	psp	_	_	_	_	_	_
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
।	PUNCT	।	punc	_	_	_	_	_	_

പള്ളിയുടെ	NOUN	പള്ളി	n	any	sg	3	d	ഉടെ	uteV
അകത്ത്	NOUN	അകത്ത്	n	any	sg	3	d	_	_
ഉള്ള	VERB	ഉള്ള	v	_	_	_	_	_	a
ഡയറിഫാമും	NOUN	ഡയറിഫാം	n	any	sg	3	d	ഉം	uM
മനോഹരം	NOUN	മനോഹരം	n	any	sg	3	d	_	_
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

ഗുര്ദ്വാര	NOUN	ഗുര്ദ്വാര	n	_	sg	3	d	_	_
സന്ദര്‍ശിക്കുന്നതിന്	VERB	സന്ദര്ശിക്ക്	v	any	any	any	_	ഉന്നതിന്	unnawin
ഭട്ടിംടയില്‍	NOUN	ഭട്ടിംടയില്	n	_	sg	3	d	ഇല്‍	yil
നിന്ന്	ADP	നിന്ന്	psp	_	_	_	_	_	_
ബര്‍മിധമിലെ	NOUN	ബര്മിധമിലെ	n	_	sg	3	d	ഇലെ	mile
താമസക്കാര്‍	NOUN	താമസക്കാര്	n	any	pl	3	d	അര്‍	ar
ഈ	DET	ഈ	pn	any	sg	_	_	_	_
സ്ഥലത്ത്	NOUN	സ്ഥലം	n	any	sg	3	d	ത്ത്	ww
വരുന്നു	VERB	വര്	v	any	any	any	_	ഉന്നു	unnu
.	PUNCT	.	punc	_	_	_	_	_	_

ലാഭം	NOUN	ലാഭം	n	n	sg	3	d	_	_
നോക്കുന്നില്ല	VERB	നോക്ക്	v	_	_	_	_	ഉന്നു	unnilla
.	PUNCT	.	punc	_	_	_	_	_	_

മറ്റു	ADJ	മര്ര്	adj	_	_	_	_	_	_
രണ്ടു്	NUM	രണ്ട്	num	_	_	_	_	_	_
തരം	NOUN	തരം	n	n	sg	3	d	_	_
കോശങ്ങളും	NOUN	കോശ	n	n	pl	3	d	കള്	NGaLum
സ്വഭാവത്തില്‍	NOUN	സ്വഭാവ	n	n	sg	3	d	ഇല്‍	ttil
മധ്യവര്‍ത്തികള്‍	NOUN	മധ്യവര്ത്തി	n	n	pl	3	d	കള്‍	kaL
ആയി	VERB	ആ	v	_	_	_	_	ഇ	yi
നിലകൊള്ളുന്നു	VERB	നിലവില്	v	_	_	_	_	ഉന്നു	unnu
.	PUNCT	.	punc	_	_	_	_	_	_

കൗസാനിയില്‍	NOUN	കൗസാനി	n	n	sg	3	d	ഇല്‍	il
നിന്ന്	ADP	നിന്ന്	psp	_	_	_	_	_	_
20കിലോമീറ്റര്‍	ADJ	20കിലോമീറ്റര്	avy	_	_	_	_	_	_
ദൂരെ	NOUN	ദൂരെ	nst	any	any	3	d	_	_
9050അടി	ADJ	9050അടി	avy	_	_	_	_	_	_
ദൂരത്തില്	NOUN	ദൂരെ	nst	any	any	3	d	ഇല്‍	il
ഉള്ള	VERB	ഉള്ളവര്	n	any	pl	_	_	ക്ക്	kk
പിനാകേശ്വര്‍	NOUN	പിനാകേശ്വര്	n	_	sg	3	d	_	_
ട്രക്കിംഗില്‍	NOUN	ട്രക്കിംഗ്	n	any	sg	3	d	ഇല്	ilZ
താല്പര്യം	NOUN	താല്പര്യം	n	any	sg	3	d	_	_
ഉള്ളവര്‍ക്ക്	VERB	ഉള്ളവര്	n	any	pl	_	_	ക്ക്	kk
പ്രിയപ്പെട്ട	ADJ	പ്രിയപ്പെട്	v	any	any	any	_	ട	ta
സ്ഥലം	NOUN	സ്ഥലം	n	any	sg	3	d	_	_
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

ഹരിതമിഷന്‍	NOUN	ഹരിതമിഷന്‍	n	n	sg	3	d	_	_
പദ്ധതിയിലൂടെ	NOUN	പദ്ധതി	n	n	sg	3	d	ഇല്ഊടെ	yilUTe
കയര്‍ഭൂവസ്ത്രത്തിന്	NOUN	കയര്‍ഭൂവസ്ത്ര	n	n	sg	3	d	ഉ്	ttinu
കൂടുതല്‍	ADJ	കൂടുതല്‍	avy	_	_	_	_	_	_
സാധ്യത	NOUN	സാധ്യത	n	n	sg	3	d	_	_
ഉറപ്പുവരുത്താന്‍	VERB	ഉറപ്പുവരുത്ത്	v	_	_	_	_	_	An
കഴിയണം	VERB	കഴി	v	_	_	_	_	അണം	kkaNam
.	PUNCT	.	punc	_	_	_	_	_	_

വ്യത്യസ്ത	ADJ	വ്യത്യസ്ത	adj	any	any	any	_	_	_
കാലാവസ്ഥകളില്‍	NOUN	കാലാവസ്ഥ	n	any	pl	3	d	ഇല്	ilZ
വിരിയുന്ന	VERB	വിരിയ്	v	any	any	any	_	ഉന്ന	unna
വിവിധ	ADJ	വിരിയ്	v	any	any	any	_	ഉന്ന	unna
വര്‍ണ്ണങ്ങളില്	NOUN	വര്ണ്ണങ്ങളില്	n	_	pl	3	d	കള്‍ഇല്	kaLil
ഉള്ള	VERB	ഉള്	v	_	_	_	_	_	La
പൂക്കള്‍	NOUN	പൂ	n	any	pl	3	d	കള്‍	kkaL
നിറഞ്ഞ	VERB	നിറയ്	v	any	any	any	_	ട	ta
ടെറസ്	NOUN	ടെറസ്	n	_	sg	3	d	_	_
ഗാര്‍ഡന്‍	NOUN	ഗാര്ഡന്	n	any	sg	3	d	_	_
സസ്യശാസ്ത്ര	ADJ	സസ്യശാസ്ത്രം	n	any	sg	_	_	അ	a
വിദ്യാര്‍ത്ഥികള്‍ക്ക്	NOUN	വിരിയ്	v	any	any	any	d	ഉന്ന	unna
പ്രിയപ്പെട്ട	ADJ	പ്രിയപ്പെട്	v	any	any	any	_	ട	ta
സ്ഥലം	NOUN	സ്ഥലം	n	any	sg	3	d	_	_
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

അതിന്‍റെ	PRON	അതിവേഗം	n	any	sg	3	d	ടെ	ttinRe
പൊട്ടിത്തെറിക്കലില്‍	NOUN	പൊട്ടിത്തെറി	n	n	sg	3	d	ഇല്‍	kkalil
രാഷ്ട്രത്തിന്‍റെ	NOUN	രാഷ്ട്ര	n	n	sg	3	d	ടെ	ttinRe
ഊടുംപാവും	NOUN	ഊടുംപാവും	n	n	sg	3	d	_	_
തകര്‍ന്ന്	VERB	തകര്‍	v	_	_	_	_	ന്ന്	nn
പോയേക്കാം	VERB	ഉണ്ടാക്ക്	v	_	_	_	_	ആം	Am
.	PUNCT	.	punc	_	_	_	_	_	_

മീന്‍മുട്ടിയിലെ	NOUN	മീന്മുട്ടി	n	any	sg	3	d	ഇലെ	ileV
കാട്ടില്‍	NOUN	കാട്	n	any	sg	3	d	ഇല്	ilZ
മഴയത്ത്	NOUN	മഴ	n	any	sg	3	d	അത്ത്	aww
ചൊറിച്ചില്‍	NOUN	ചൊറിച്ചില്	n	any	sg	3	d	_	_
ഉണ്ടാക്കുന്ന	VERB	ഉണ്ടാക്ക്	v	any	any	any	_	ഉന്ന	unna
കീടങ്ങളായ	ADJ	കീടം	n	any	pl	_	_	ആയ	Aya
ഈച്ചകള്‍	NOUN	ഈച്ച	n	any	pl	3	d	കള്‍	kaLu
ഉണ്ട്	VERB	ഉണ്ടാക്ക്	v	any	any	any	_	ഉന്ന	unna
.	PUNCT	.	punc	_	_	_	_	_	_

വിവിധ	ADJ	വിവിധ	adj	_	_	_	_	_	_
ഇനം	NOUN	ഇനം	n	n	sg	3	d	_	_
കുറിയ	ADJ	കുറിയ	adj	_	_	_	_	_	_
തെങ്ങുകള്‍	NOUN	തെങ്ങ്	n	n	pl	3	d	കള്‍	kaL
പല	ADJ	പല	avy	_	_	_	_	_	_
വീടുകളുടെ	NOUN	വീടു	n	n	pl	3	d	കള്ഉടെ	kaLuTe
മുറ്റത്തും	NOUN	മുറ്റ	n	n	sg	3	d	_	um
അലങ്കാരമായി	ADV	അലങ്കാരമായി	adv	_	_	_	_	_	_
കായ്ച്ചു	VERB	കാട്ടുനായ്ക്കവിഭാഗം	v	_	_	_	_	ച്ചു	ccu
നില്‍ക്കുന്നത്	VERB	നില്‍	v	_	_	_	_	ഉന്ന	kkunnatu
അനുഗ്രഹം	NOUN	അനുഗ്രഹം	n	n	sg	3	d	_	_
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

പക്ഷേ	CCONJ	പക്ഷേ	avy	_	_	_	_	_	_
കളിക്കാന്‍	VERB	കളി	v	_	_	_	_	_	An
ഇഷ്ടം	NOUN	ഇഷ്ടം	n	n	sg	3	d	_	_
ഉള്ള	VERB	ഉള്	v	_	_	_	_	_	a
മകനെ	NOUN	മക	n	m	sg	3	d	എ	e
ആ	DET	ആ	avy	_	_	_	_	_	_
വഴിയെ	NOUN	വഴി	n	n	sg	3	d	എ	ye
മറ്റൊരു	ADJ	മറ്റൊരു	avy	_	_	_	_	_	_
സച്ചിന്‍	NOUN	സച്ചിന്‍	n	m	sg	3	d	_	_
ആക്കാന്‍	VERB	ആ	v	_	_	_	_	_	An
ഇറങ്ങിത്തിരിക്കുന്നിടത്ത്	NOUN	ഇറങ്ങിത്തിരിക്കുന്നിടത്ത്	n	n	sg	3	d	_	_
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
സിനിമയുടെ	NOUN	സിനിമ	n	n	sg	3	d	ഉടെ	yuTe
അവസാന	ADJ	അവസാന	adj	_	_	_	_	_	_
കാഴ്ച	NOUN	കാഴ്ച‍	n	n	sg	3	d	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

ഞാന്‍	PRON	ഞാന്	pn	n	sg	1	d	_	_
സ്റ്റേഷനില്	NOUN	സ്റ്റേഷന്	n	n	sg	3	d	ഇല്‍	il
എത്തി	VERB	എത്ത്	v	_	_	_	_	ഇ	i
.	PUNCT	.	punc	_	_	_	_	_	_

പൌരന്മാര്‍ക്ക്	NOUN	പൌരന്	n	n	pl	3	d	മാര്‍ക്ക്	mArkku
ഇടയില്‍	NOUN	ഇടയില്	nst	n	sg	3	d	_	_
സാഹോദര്യം	NOUN	സാഹോദര്യം	n	n	sg	3	d	_	_
വളര്‍ത്തേണ്ടതിന്‍റെ	VERB	വളര്‍ത്ത്	v	_	_	_	_	ഏണ്ടടെ	ENTatinRe
ആവശ്യകത	NOUN	ആവശ്യകത	n	n	sg	3	d	_	_
ആദ്യമായി	ADV	ആദ്യമായി	adv	_	_	_	_	_	_
ഊന്നിപ്പറഞ്ഞത്	VERB	ഊന്നിപ്പറയ്	v	_	_	_	_	_	NJatu
പതിനെട്ടാം	NUM	പതിനെട്ടാം	num	_	_	_	_	_	_
ശതകത്തിലെ	NOUN	ശതക	n	n	sg	3	d	ഇലെ	ttile
ഫ്രഞ്ചുവിപ്ലവത്തില്‍	NOUN	ഫ്രഞ്ചുവിപ്ലവ	n	n	sg	3	d	ഇല്‍	ttil
ആയിരുന്നു	VERB	ആയിരുന്നു	v	_	_	_	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

ബത്തിസാക്ഷേത്രത്തിന്‍റെ	NOUN	ബത്തിസാക്ഷേത്രത്തിന്റുന്ക്ന്	n	_	sg	3	d	ടെ	nRe
നിര്‍മ്മാണം	NOUN	നിര്മ്മാണം	n	any	sg	3	d	_	_
ഗുണ്ഡ്മഹാദേവി	NOUN	ഗുണ്ഡ്മഹാദേവി	n	_	sg	3	d	_	_
സൊമേശ്വരദേവന്‍റെ	NOUN	സൊമേശ്വരദേവന്റെഉന്ക്ന്	n	_	sg	3	d	ടെ	nRe
ഭരണകാലത്ത്	NOUN	ഭരണകാലം	n	any	sg	3	d	ത്ത്	ww
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
ചെയ്തത്	VERB	ചെയ്യ്	v	any	any	any	_	ടത്	taw
.	PUNCT	.	punc	_	_	_	_	_	_

ഞാന്‍	PRON	ഞാന്	pn	n	sg	1	d	_	_
ഇന്നലെ	NOUN	ഇന്നലെ	n	n	sg	3	d	_	_
രാത്രി	NOUN	രാത്രി	n	n	sg	3	d	_	_
ദുസ്വപ്നം	NOUN	ദുസ്വപ്നം	n	n	sg	3	d	_	_
കണ്ടു	VERB	കാണ്	v	_	_	_	_	ണ്ടു	NTu
.	PUNCT	.	punc	_	_	_	_	_	_

ഇത്	PRON	ഇത്	pn	n	sg	3	d	_	_
ഒന്നും	PART	ഒന്നും	avy	_	_	_	_	_	_
സാരം	NOUN	സാരം	n	n	sg	3	d	_	_
ഇല്ല	VERB	ഇല്ല	v	_	_	_	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

ഡന്‍ഡേലിയുടെ	NOUN	ഡന്ഡേലി	n	n	sg	3	d	ഉടെ	yuTe
മുഴുവന്‍	ADJ	മുഴുവന്	avy	_	_	_	_	_	_
സൗന്ദര്യവും	NOUN	സൌന്ദര്യം	n	n	sg	3	d	_	_
ദൃശ്യം	NOUN	ദൃശ്യം	n	n	sg	3	d	_	_
ആകുന്ന	VERB	ആക്	v	_	_	_	_	ഉന്ന	unna
വ്യൂപോയിന്റു്	NOUN	വ്യൂപോയിന്ര്	n	n	sg	3	d	_	_
കൂടി	PART	കൂടി	avy	_	_	_	_	_	_
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
സിന്തേരിപ്പാറ	NOUN	സിന്തേരിപ്പാറ	n	n	sg	3	d	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

ഇതില്‍	PRON	ഇത്	pn	n	sg	3	d	ഇല്‍	il
ഏറ്റവും	ADJ	ഏറ്റവും	avy	_	_	_	_	_	_
പ്രധാനപ്പെട്ട	ADJ	പ്രശസ്ത	adj	any	any	any	_	_	_
സംഭവം	NOUN	സംഭവം	n	n	sg	3	d	_	_
ഒന്നാം	NUM	ഒന്നാം	num	_	_	_	_	_	_
ലോകമഹായുദ്ധത്തിന്‍റെ	NOUN	ലോകമഹായുദ്ധ	n	n	sg	3	d	ടെ	ttinRe
ആരംഭം	NOUN	ആരംഭം	n	n	sg	3	d	_	_
ആയിരുന്നു	VERB	ആയിരുന്നു	v	_	_	_	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

മഹലില്‍	NOUN	മഹല്	n	any	sg	3	d	ഇല്	ilZ
മനോഹരമായ	ADJ	മനോഹരം	n	any	sg	_	_	ആയ	Aya
ഒരു	ADJ	ഒരു	adj	any	any	any	_	_	_
അരങ്ങ്	NOUN	അരങ്ങ്	n	any	sg	3	d	_	_
ഉണ്ട്	VERB	ഉണ്ട്	v	any	any	any	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

ജൂലൈ	NOUN	ജൂലൈ	n	any	sg	3	d	_	_
മുതല്‍	ADP	മുതല്‍	psp	_	_	_	_	_	_
സെപ്തംബര്‍	NOUN	സെപ്തംബര്	n	any	sg	3	d	_	_
വരെ	ADP	വരെ	psp	_	_	_	_	_	_
രോഹതാങ്ങ്	NOUN	രോഹതാങ്ങ്	n	_	sg	3	d	_	_
യാത്ര	NOUN	യാത്ര	n	any	sg	3	d	_	_
എളുപ്പം	ADV	എളുപ്പം	n	any	sg	_	_	_	_
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

മരച്ചില്ലയും	NOUN	മരച്ചില്ല	n	n	sg	3	d	_	yum
ആയി	ADP	ആയി	psp	_	_	_	_	_	_
മധ്യത്തില്	NOUN	മധ്യത്തില്	n	n	sg	3	d	_	_
ഇരിക്കുന്ന	VERB	ഇരി	v	_	_	_	_	ഉന്ന	kkunna
സ്ത്രീക്ക്	NOUN	സ്ത്രീക്ക്	n	n	sg	3	d	_	_
ചുറ്റും	NOUN	ചുറ്റും	nst	n	sg	3	d	_	_
നടന്ന്	VERB	നട	v	_	_	_	_	ന്ന്	nn
മറ്റ്ഉള്ളവര്‍	NOUN	മറ്റ്ഉള്ളവര്‍	n	n	pl	3	d	_	_
മരച്ചില്ലകള്	NOUN	മരച്ചില്ല	n	n	pl	3	d	കള്‍	kaL
കൊണ്ട്	ADP	കൊണ്ട്	psp	_	_	_	_	_	_
അവളെ	NOUN	അവന്	pn	m	sg	3	d	ഓട്	ot
(	SYM	(	punc	_	_	_	_	_	_
തുമ്പിയെ	NOUN	തുമ്പി	n	n	sg	3	d	എ	ye
)	SYM	)	punc	_	_	_	_	_	_
തല്ലുന്നു	VERB	തല്ല്	v	_	_	_	_	ഉന്നു	unnu
।	PUNCT	।	punc	_	_	_	_	_	_

തലമുടി	NOUN	തലമുടി	n	n	sg	3	d	_	_
കിളിര്‍ക്കും	VERB	കിലോമീറ്ററ്	n	any	sg	_	_	ഓളം	olYaM
എന്ന്	SCONJ	എന്ന്	avy	_	_	_	_	_	_
കേട്ടാല്‍	VERB	കേള്ക്	v	_	_	_	_	ആല്‍	AL
മതി	VERB	മതി	v	_	_	_	_	_	_
അതിന്റെ	PRON	അത്	pn	n	sg	3	d	ടെ	inRe
പിന്നാലെ	ADV	പിന്നാലെ	adv	_	_	_	_	_	_
ഓടുകയായി	VERB	ഓട്	v	_	_	_	_	ഉകആഇ	ukayAi
.	PUNCT	.	punc	_	_	_	_	_	_

ചിറ്റൂര്‍	NOUN	ചിറ്റൂര്	n	n	sg	3	d	_	_
സര്‍വീസ്സ്	NOUN	സര്‍വീസ്സ്	n	n	sg	3	d	_	_
സഹകരണ	NOUN	സഹകരണ	n	n	sg	3	d	_	_
സംഘം	NOUN	സംഘം	n	n	sg	3	d	_	_
ജീവനക്കാരന്‍	NOUN	ജീവനക്കാരന്	n	m	sg	3	d	_	_
ആയ	VERB	ആ	v	_	_	_	_	_	ya
ശിവസുന്ദരം	NOUN	ശിവസുന്ദരം	n	m	sg	3	d	_	_
പരീക്ഷണാടിസ്ഥാനത്തില്‍	NOUN	പരീക്ഷണാടിസ്ഥാന	n	n	sg	3	d	ഇല്‍	ttil
ആണ്	VERB	ആണ്	v	_	_	_	_	_	_
രക്തശാലിയിലേക്ക്	NOUN	രക്തശാലി	n	n	sg	3	d	_	_
നീങ്ങിയത്	VERB	നീങ്ങ്	v	_	_	_	_	ഇ	yiyatu
.	PUNCT	.	punc	_	_	_	_	_	_

ഒരു	ADJ	ഒരു	avy	_	_	_	_	_	_
പെണ്‍കുട്ടി	NOUN	പെണ്‍കുട്ടി	n	f	sg	3	d	_	_
തന്റെ	PRON	തന്	pn	n	sg	2	o	ടെ	nRe
വീട്ടുമുറ്റത്തെ	NOUN	വീട്ടുമുറ്റ	n	n	sg	3	d	എ	tte
ചപ്പുചവറുകള്‍	NOUN	ചപ്പുചവറ്	n	n	pl	3	d	കള്‍	kaL
അടിച്ചുവാരി	VERB	അടിച്ച്‍വാര്	v	_	_	_	_	ഇ	i
തമിഴ്‌നാട്ടിലേക്ക്	NOUN	തമിഴ്‌നാട്	n	n	sg	3	d	_	Tilekku
തള്ളുന്നു	VERB	തള്ള്	v	_	_	_	_	ഉന്നു	unnu
.	PUNCT	.	punc	_	_	_	_	_	_

മസൂറിയില്‍	NOUN	മസൂറിയില്	n	_	sg	3	d	ഇല്‍	yil
തടിയില്‍	NOUN	തടി	n	any	sg	3	d	ഇല്	ilZ
കൊത്തുപണികള്‍	NOUN	കൊത്തുപണി	n	any	pl	3	d	കള്‍	kaL
ചെയ്തിട്ട്	VERB	ചെയ്യ്	v	any	any	any	_	ടിട്ട്	titt
ഉള്ള	VERB	ഉള്ള	v	any	any	any	_	_	a
വസ്തുക്കള്‍	NOUN	വസ്തു	n	any	pl	3	d	കള്‍	kkaL
കിട്ടുന്നു	VERB	കിട്ട്	v	any	any	any	_	ഉന്നു	unnu
.	PUNCT	.	punc	_	_	_	_	_	_

വിരലറ്റത്ത്	NOUN	വിചാരിക്ക്	v	any	any	any	d	ഉന്നു	unnu
കട്ടി	NOUN	കട്ടി	n	n	sg	3	d	_	_
ഉള്ള	VERB	ഉള്	v	_	_	_	_	_	a
ചുറ്റ്	NOUN	ചുറ്റ്	n	n	sg	3	d	_	_
(	SYM	(	punc	_	_	_	_	_	_
ഉറ	NOUN	ഉറ	n	n	sg	3	d	_	_
)	SYM	)	punc	_	_	_	_	_	_
ഉണ്ടാകും	VERB	ഉണ്ടാകും	v	_	_	_	_	_	_
।	PUNCT	।	punc	_	_	_	_	_	_

തട്ടേക്കാടില്‍	NOUN	തട്ടേക്കാട്	n	any	sg	3	d	ഇല്	ilZ
ഇടുക്കിയില്‍	NOUN	ഇടുക്കി	n	any	sg	3	d	ഇല്	ilZ
ഉള്ള	VERB	ഉള്	v	_	_	_	_	_	a
ഏകദേശം	ADJ	ഏകദേശം	avy	_	_	_	_	_	_
500	NUM	500	num	_	_	_	_	_	_
വിവിധ	ADJ	വിവിധ	adj	any	any	any	_	_	_
ജാതികളില്‍	NOUN	ജാതി	n	any	pl	3	d	ഇല്	ilZ
ഉള്ള	VERB	ഉള്	v	_	_	_	_	_	a
പക്ഷിക‍ളെ	NOUN	പക്ഷിക	n	_	pl	3	d	കള്എ	kaLe
സുലഭമായി	ADV	സുലഭം	n	any	sg	_	_	ആയി	Ayi
കാണാന്‍	VERB	കാണ്	v	any	any	any	_	ആന്	AnZ
കഴിയുന്നു	VERB	കഴിയ്	v	any	any	any	_	ഉന്നു	unnu
.	PUNCT	.	punc	_	_	_	_	_	_

മൂന്നു	NUM	മൂന്ന്	num	_	_	_	_	_	_
തലങ്ങളില്‍	NOUN	തല	n	n	pl	3	d	കള്‍	NgaLil
ആയി	VERB	ആ	v	_	_	_	_	ഇ	yi
ആണ്	VERB	ആണ്	v	_	_	_	_	_	_
കഥാപാത്രങ്ങള്‍	NOUN	കഥാപാത്ര	n	n	pl	3	d	കള്‍	NgaLu
കടന്നുവരുന്നത്	VERB	കടന്ന്വര്	v	_	_	_	_	ഉന്ന	unnatu
.	PUNCT	.	punc	_	_	_	_	_	_

1973ല്‍	NOUN	1973	n	n	sg	3	d	ഇല്‍	il
പിക്കിള്‍സ്	NOUN	പിക്കിള്‍സ്	n	n	sg	3	d	_	_
ചത്തു	VERB	ച	v	_	_	_	_	ത്തു	ttu
.	PUNCT	.	punc	_	_	_	_	_	_

അയക്കുന്ന	VERB	അയ	v	_	_	_	_	ഉന്ന	kkunna
കമ്പനിക്കു	NOUN	കമ്പനി	n	n	sg	3	d	ക്ക്	ykku
സന്തോഷം	NOUN	സന്തോഷം	n	n	sg	3	d	_	_
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
